"InvoiceNo","StockCode","Quantity","InvoiceDate","UnitPrice","CustomerID"
"578702","23582",20,"2011-11-25T10:58",2.08,15382
"578702","23581",10,"2011-11-25T10:58",2.08,15382
"578702","23531",3,"2011-11-25T10:58",6.95,15382
"578702","23542",2,"2011-11-25T10:58",8.25,15382
"578702","23541",2,"2011-11-25T10:58",8.25,15382
"578702","23540",2,"2011-11-25T10:58",6.95,15382
"578702","23493",10,"2011-11-25T10:58",1.95,15382
"578702","85048",6,"2011-11-25T10:58",7.95,15382
"578702","79321",12,"2011-11-25T10:58",5.75,15382
"578702","23389",4,"2011-11-25T10:58",4.15,15382
"578702","23356",12,"2011-11-25T10:58",5.95,15382
"578702","23351",24,"2011-11-25T10:58",1.25,15382
"578702","23319",12,"2011-11-25T10:58",2.49,15382
"578702","23282",12,"2011-11-25T10:58",0.83,15382
"578702","23281",12,"2011-11-25T10:58",0.83,15382
"578702","23241",12,"2011-11-25T10:58",2.08,15382
"578702","23209",10,"2011-11-25T10:58",1.65,15382
"578702","23207",10,"2011-11-25T10:58",1.65,15382
"578702","23205",10,"2011-11-25T10:58",0.85,15382
"578702","23192",12,"2011-11-25T10:58",1.65,15382
"578702","23188",12,"2011-11-25T10:58",1.65,15382
"578702","23168",12,"2011-11-25T10:58",1.25,15382
"578702","22992",12,"2011-11-25T10:58",1.95,15382
"578702","22988",12,"2011-11-25T10:58",1.25,15382
"578702","22966",24,"2011-11-25T10:58",1.25,15382
"578702","22847",2,"2011-11-25T10:58",16.95,15382
"578702","22630",24,"2011-11-25T10:58",1.95,15382
"578702","22629",12,"2011-11-25T10:58",1.95,15382
"578702","22492",36,"2011-11-25T10:58",0.65,15382
"578702","22411",10,"2011-11-25T10:58",2.08,15382
"578702","22382",20,"2011-11-25T10:58",1.65,15382
"578702","22355",10,"2011-11-25T10:58",0.85,15382
"578702","22326",6,"2011-11-25T10:58",2.95,15382
"578702","22197",48,"2011-11-25T10:58",0.85,15382
"578702","22114",8,"2011-11-25T10:58",4.25,15382
"578702","21982",24,"2011-11-25T10:58",0.39,15382
"578702","21790",24,"2011-11-25T10:58",0.85,15382
"578702","21731",12,"2011-11-25T10:58",1.65,15382
"578702","21704",12,"2011-11-25T10:58",0.85,15382
"578702","20914",6,"2011-11-25T10:58",2.95,15382
"578702","20726",10,"2011-11-25T10:58",1.65,15382
"578702","20723",10,"2011-11-25T10:58",0.85,15382
"578702","20719",10,"2011-11-25T10:58",0.85,15382
"578702","20712",10,"2011-11-25T10:58",2.08,15382
"578703","21616",12,"2011-11-25T11:02",1.25,17385
"578703","85034B",3,"2011-11-25T11:02",1.25,17385
"578703","85034C",3,"2011-11-25T11:02",1.25,17385
"578703","72131",4,"2011-11-25T11:02",1.95,17385
"578703","20932",2,"2011-11-25T11:02",2.95,17385
"578703","20931",2,"2011-11-25T11:02",2.95,17385
"578703","85034B",1,"2011-11-25T11:02",1.25,17385
"578703","85034C",1,"2011-11-25T11:02",1.25,17385
"578703","72122",4,"2011-11-25T11:02",0.95,17385
"578703","21615",2,"2011-11-25T11:02",1.25,17385
"578703","21619",2,"2011-11-25T11:02",1.25,17385
"578703","72128",2,"2011-11-25T11:02",0.85,17385
"578703","72799E",2,"2011-11-25T11:02",2.95,17385
"578703","72799C",2,"2011-11-25T11:02",2.95,17385
"578703","21713",2,"2011-11-25T11:02",2.1,17385
"578703","21110",1,"2011-11-25T11:02",6.75,17385
"578703","21109",1,"2011-11-25T11:02",6.75,17385
"578703","21329",4,"2011-11-25T11:02",1.65,17385
"578703","22910",2,"2011-11-25T11:02",2.95,17385
"578703","22086",2,"2011-11-25T11:02",2.95,17385
"578703","21623",1,"2011-11-25T11:02",9.95,17385
"578703","23328",1,"2011-11-25T11:02",3.75,17385
"578703","51014A",12,"2011-11-25T11:02",0.39,17385
"578703","23077",20,"2011-11-25T11:02",1.25,17385
"578703","22529",2,"2011-11-25T11:02",0.42,17385
"578703","22533",2,"2011-11-25T11:02",0.42,17385
"578703","16048",24,"2011-11-25T11:02",0.12,17385
"578703","21446",2,"2011-11-25T11:02",1.25,17385
"578703","22208",1,"2011-11-25T11:02",0.83,17385
"578703","21918",8,"2011-11-25T11:02",0.42,17385
"578703","20869",4,"2011-11-25T11:02",0.39,17385
"578703","20868",5,"2011-11-25T11:02",0.39,17385
"578703","22457",3,"2011-11-25T11:02",2.95,17385
"578703","22185",5,"2011-11-25T11:02",1.65,17385
"578703","23365",4,"2011-11-25T11:02",0.65,17385
"578703","22208",4,"2011-11-25T11:02",0.83,17385
"578703","23369",3,"2011-11-25T11:02",1.25,17385
"578703","23372",4,"2011-11-25T11:02",1.25,17385
"578703","22561",4,"2011-11-25T11:02",1.65,17385
"578703","22563",4,"2011-11-25T11:02",1.25,17385
"578703","22991",4,"2011-11-25T11:02",1.95,17385
"578703","22992",4,"2011-11-25T11:02",1.95,17385
"578703","22759",7,"2011-11-25T11:02",1.65,17385
"578703","85034C",1,"2011-11-25T11:02",1.25,17385
"578703","85034B",3,"2011-11-25T11:02",1.25,17385
"578703","21108",9,"2011-11-25T11:02",0.79,17385
"578703","23320",6,"2011-11-25T11:02",2.89,17385
"578704","21733",32,"2011-11-25T11:12",2.55,18172
"578704","85123A",128,"2011-11-25T11:12",2.55,18172
"578705","84988",3,"2011-11-25T11:12",1.45,12531
"578705","23569",2,"2011-11-25T11:12",4.95,12531
"578705","20712",2,"2011-11-25T11:12",2.08,12531
"578705","22196",1,"2011-11-25T11:12",0.85,12531
"578705","22195",1,"2011-11-25T11:12",1.65,12531
"578705","22564",2,"2011-11-25T11:12",1.25,12531
"578705","21251",2,"2011-11-25T11:12",2.95,12531
"578705","21249",3,"2011-11-25T11:12",2.95,12531
"578705","22966",3,"2011-11-25T11:12",1.25,12531
"578705","23480",4,"2011-11-25T11:12",3.75,12531
"578705","21731",3,"2011-11-25T11:12",1.65,12531
"578705","23084",2,"2011-11-25T11:12",2.08,12531
"578705","22078",5,"2011-11-25T11:12",2.1,12531
"578705","21226",5,"2011-11-25T11:12",1.25,12531
"578705","22554",4,"2011-11-25T11:12",1.65,12531
"578705","21452",2,"2011-11-25T11:12",2.95,12531
"578705","22504",1,"2011-11-25T11:12",29.95,12531
"578707","16218",5,"2011-11-25T11:20",0.06,17870
"578707","85066",2,"2011-11-25T11:20",12.75,17870
"578707","21429",4,"2011-11-25T11:20",1.95,17870
"578707","23350",4,"2011-11-25T11:20",1.25,17870
"578707","21034",1,"2011-11-25T11:20",0.95,17870
"578707","22969",36,"2011-11-25T11:20",1.45,17870
"578707","22737",5,"2011-11-25T11:20",1.65,17870
"578707","20975",2,"2011-11-25T11:20",0.65,17870
"578707","23375",20,"2011-11-25T11:20",0.82,17870
"578707","20992",2,"2011-11-25T11:20",0.39,17870
"578707","84510A",2,"2011-11-25T11:20",1.25,17870
"578707","84510C",2,"2011-11-25T11:20",1.25,17870
"578707","84509A",2,"2011-11-25T11:20",3.75,17870
"578707","84509C",2,"2011-11-25T11:20",3.75,17870
"578707","21985",12,"2011-11-25T11:20",0.39,17870
"578707","21411",1,"2011-11-25T11:20",4.25,17870
"578707","22595",4,"2011-11-25T11:20",0.85,17870
"578707","22083",2,"2011-11-25T11:20",2.95,17870
"578707","22766",5,"2011-11-25T11:20",2.95,17870
"578707","22588",4,"2011-11-25T11:20",2.89,17870
"578707","90098",1,"2011-11-25T11:20",2.55,17870
"578707","90099",1,"2011-11-25T11:20",2.55,17870
"578707","21559",1,"2011-11-25T11:20",2.55,17870
"578707","21411",2,"2011-11-25T11:20",4.25,17870
"578707","22352",1,"2011-11-25T11:20",2.55,17870
"578707","21238",2,"2011-11-25T11:20",0.85,17870
"578707","21531",1,"2011-11-25T11:20",2.55,17870
"578707","21584",1,"2011-11-25T11:20",1.65,17870
"578707","85034C",3,"2011-11-25T11:20",1.25,17870
"578707","23458",1,"2011-11-25T11:20",14.95,17870
"578707","23229",1,"2011-11-25T11:20",3.75,17870
"578707","21912",1,"2011-11-25T11:20",3.75,17870
"578707","21034",2,"2011-11-25T11:20",0.95,17870
"578707","21115",2,"2011-11-25T11:20",6.75,17870
"578707","22906",3,"2011-11-25T11:20",1.65,17870
"578707","84859B",1,"2011-11-25T11:20",1.95,17870
"578707","84859A",1,"2011-11-25T11:20",1.95,17870
"578707","23339",1,"2011-11-25T11:20",2.08,17870
"578707","21034",1,"2011-11-25T11:20",0.95,17870
"578707","21373",2,"2011-11-25T11:20",0.75,17870
"578707","23338",1,"2011-11-25T11:20",2.08,17870
"578707","20780",2,"2011-11-25T11:20",5.49,17870
"578707","79066K",1,"2011-11-25T11:20",0.85,17870
"578707","84527",1,"2011-11-25T11:20",1.95,17870
"578707","84859C",1,"2011-11-25T11:20",1.95,17870
"578707","84859B",1,"2011-11-25T11:20",1.95,17870
"578707","21205",1,"2011-11-25T11:20",2.55,17870
"578707","22781",1,"2011-11-25T11:20",7.65,17870
"578707","22578",20,"2011-11-25T11:20",0.29,17870
"578707","22816",12,"2011-11-25T11:20",0.42,17870
"578707","23114",1,"2011-11-25T11:20",4.95,17870
"578707","84596B",1,"2011-11-25T11:20",0.42,17870
"578707","23442",5,"2011-11-25T11:20",2.08,17870
"578707","21129",1,"2011-11-25T11:20",6.95,17870
"578707","23694",12,"2011-11-25T11:20",0.42,17870
"578707","85032A",1,"2011-11-25T11:20",0.65,17870
"578707","22372",1,"2011-11-25T11:20",4.25,17870
"578707","23504",1,"2011-11-25T11:20",1.25,17870
"578707","23369",1,"2011-11-25T11:20",1.25,17870
"578707","20978",1,"2011-11-25T11:20",1.25,17870
"578707","21914",1,"2011-11-25T11:20",1.25,17870
"578707","21739",1,"2011-11-25T11:20",2.95,17870
"578707","22906",2,"2011-11-25T11:20",1.65,17870
"578707","85035C",3,"2011-11-25T11:20",1.25,17870
"578707","21034",5,"2011-11-25T11:20",0.95,17870
"578707","23501",2,"2011-11-25T11:20",1.25,17870
"578707","21034",1,"2011-11-25T11:20",0.95,17870
"578707","23320",2,"2011-11-25T11:20",2.89,17870
"578707","20780",1,"2011-11-25T11:20",5.49,17870
"578707","20781",1,"2011-11-25T11:20",5.49,17870
"578708","23344",20,"2011-11-25T11:21",2.08,15737
"578708","23444",1,"2011-11-25T11:21",15.0,15737
"578719","23310",36,"2011-11-25T11:25",0.42,17348
"578719","22911",1,"2011-11-25T11:25",2.95,17348
"578719","23207",1,"2011-11-25T11:25",1.65,17348
"578719","23355",1,"2011-11-25T11:25",4.95,17348
"578719","23356",1,"2011-11-25T11:25",5.95,17348
"578719","21619",1,"2011-11-25T11:25",1.25,17348
"578719","21678",6,"2011-11-25T11:25",0.85,17348
"578719","21576",1,"2011-11-25T11:25",2.25,17348
"578719","22047",25,"2011-11-25T11:25",0.42,17348
"578719","23238",1,"2011-11-25T11:25",4.15,17348
"578719","23489",2,"2011-11-25T11:25",2.89,17348
"578719","23349",1,"2011-11-25T11:25",1.25,17348
"578719","84879",8,"2011-11-25T11:25",1.69,17348
"578719","21136",8,"2011-11-25T11:25",1.69,17348
"578719","22024",12,"2011-11-25T11:25",0.42,17348
"578719","23318",1,"2011-11-25T11:25",2.49,17348
"578719","21693",6,"2011-11-25T11:25",2.95,17348
"578719","22955",1,"2011-11-25T11:25",2.1,17348
"578719","22910",1,"2011-11-25T11:25",2.95,17348
"578719","22816",24,"2011-11-25T11:25",0.42,17348
"578719","23220",2,"2011-11-25T11:25",0.83,17348
"578719","23218",2,"2011-11-25T11:25",1.25,17348
"578719","21821",1,"2011-11-25T11:25",3.75,17348
"578719","23214",2,"2011-11-25T11:25",2.08,17348
"578719","22906",1,"2011-11-25T11:25",1.65,17348
"578719","22909",1,"2011-11-25T11:25",0.85,17348
"578719","22908",1,"2011-11-25T11:25",0.85,17348
"578719","22992",1,"2011-11-25T11:25",1.95,17348
"578719","23084",2,"2011-11-25T11:25",2.08,17348
"578719","23192",1,"2011-11-25T11:25",1.65,17348
"578719","21990",1,"2011-11-25T11:25",1.25,17348
"578719","22082",5,"2011-11-25T11:25",1.65,17348
"578719","21981",12,"2011-11-25T11:25",0.39,17348
"578719","22811",1,"2011-11-25T11:25",2.95,17348
"578719","85040A",1,"2011-11-25T11:25",1.65,17348
"578719","21731",1,"2011-11-25T11:25",1.65,17348
"578719","22659",1,"2011-11-25T11:25",1.95,17348
"578719","23520",1,"2011-11-25T11:25",3.75,17348
"578736","23084",120,"2011-11-25T11:33",1.79,12681
"578736","21137",24,"2011-11-25T11:33",3.39,12681
"578736","23493",10,"2011-11-25T11:33",1.95,12681
"578736","23570",12,"2011-11-25T11:33",1.25,12681
"578736","23196",12,"2011-11-25T11:33",1.45,12681
"578736","22467",36,"2011-11-25T11:33",2.1,12681
"578736","20724",20,"2011-11-25T11:33",0.85,12681
"578736","23445",20,"2011-11-25T11:33",0.83,12681
"578736","22037",12,"2011-11-25T11:33",0.42,12681
"578736","21698",12,"2011-11-25T11:33",0.39,12681
"578736","23158",12,"2011-11-25T11:33",2.08,12681
"578736","23156",12,"2011-11-25T11:33",2.08,12681
"578736","20750",2,"2011-11-25T11:33",7.95,12681
"578736","21770",6,"2011-11-25T11:33",4.95,12681
"578736","POST",8,"2011-11-25T11:33",18.0,12681
"C578743","POST",-3,"2011-11-25T11:35",18.0,12681
"578745","21638",18,"2011-11-25T11:36",2.1,13978
"578757","16237",1,"2011-11-25T11:41",0.21,12748
"578757","21429",2,"2011-11-25T11:41",1.95,12748
"578757","23126",2,"2011-11-25T11:41",4.95,12748
"578757","23194",2,"2011-11-25T11:41",2.25,12748
"578757","23193",2,"2011-11-25T11:41",2.25,12748
"578757","21479",1,"2011-11-25T11:41",4.25,12748
"578757","22600",1,"2011-11-25T11:41",0.85,12748
"578757","22601",1,"2011-11-25T11:41",0.85,12748
"578757","22603",1,"2011-11-25T11:41",0.85,12748
"578757","22596",1,"2011-11-25T11:41",1.25,12748
"578757","21636",3,"2011-11-25T11:41",0.75,12748
"578757","22727",1,"2011-11-25T11:41",3.75,12748
"578757","23084",1,"2011-11-25T11:41",2.08,12748
"578757","23367",1,"2011-11-25T11:41",0.65,12748
"578757","22551",1,"2011-11-25T11:41",1.65,12748
"578757","23370",1,"2011-11-25T11:41",1.25,12748
"578757","22374",1,"2011-11-25T11:41",4.25,12748
"578757","23389",1,"2011-11-25T11:41",4.15,12748
"578757","21990",1,"2011-11-25T11:41",1.25,12748
"578757","23356",1,"2011-11-25T11:41",5.95,12748
"578757","85014A",1,"2011-11-25T11:41",5.95,12748
"578757","20669",2,"2011-11-25T11:41",1.25,12748
"578757","20725",1,"2011-11-25T11:41",1.65,12748
"578757","22086",1,"2011-11-25T11:41",2.95,12748
"578757","23350",1,"2011-11-25T11:41",1.25,12748
"578757","85199S",2,"2011-11-25T11:41",0.42,12748
"578757","23156",2,"2011-11-25T11:41",2.08,12748
"578757","22261",1,"2011-11-25T11:41",0.85,12748
"578757","22262",2,"2011-11-25T11:41",0.85,12748
"578757","22174",3,"2011-11-25T11:41",1.65,12748
"578757","23312",2,"2011-11-25T11:41",4.15,12748
"578757","22109",1,"2011-11-25T11:41",3.75,12748
"578757","22992",2,"2011-11-25T11:41",1.95,12748
"578757","22095",1,"2011-11-25T11:41",0.39,12748
"578757","22629",1,"2011-11-25T11:41",1.95,12748
"578757","22757",1,"2011-11-25T11:41",1.25,12748
"578757","22756",1,"2011-11-25T11:41",1.25,12748
"578757","23319",2,"2011-11-25T11:41",2.49,12748
"578757","23320",1,"2011-11-25T11:41",2.89,12748
"578757","22174",1,"2011-11-25T11:41",1.65,12748
"578757","22728",2,"2011-11-25T11:41",3.75,12748
"578757","22065",2,"2011-11-25T11:41",0.39,12748
"578757","22095",3,"2011-11-25T11:41",0.39,12748
"578757","21064",1,"2011-11-25T11:41",5.95,12748
"578757","21328",1,"2011-11-25T11:41",1.65,12748
"578757","21327",1,"2011-11-25T11:41",1.65,12748
"578757","23192",1,"2011-11-25T11:41",1.65,12748
"578757","22261",1,"2011-11-25T11:41",0.85,12748
"578757","20755",1,"2011-11-25T11:41",0.85,12748
"578757","21636",1,"2011-11-25T11:41",0.75,12748
"578757","23343",1,"2011-11-25T11:41",2.08,12748
"578757","23344",1,"2011-11-25T11:41",2.08,12748
"578757","22376",1,"2011-11-25T11:41",4.25,12748
"578757","20868",1,"2011-11-25T11:41",0.39,12748
"578757","21820",1,"2011-11-25T11:41",3.75,12748
"578757","23451",1,"2011-11-25T11:41",1.95,12748
"578757","22959",25,"2011-11-25T11:41",0.42,12748
"578757","23232",25,"2011-11-25T11:41",0.42,12748
"578757","85199S",1,"2011-11-25T11:41",0.42,12748
"578757","20669",1,"2011-11-25T11:41",1.25,12748
"578757","23480",1,"2011-11-25T11:41",3.75,12748
"578757","22174",4,"2011-11-25T11:41",1.65,12748
"578757","23344",1,"2011-11-25T11:41",2.08,12748
"578757","23343",5,"2011-11-25T11:41",2.08,12748
"578757","23318",3,"2011-11-25T11:41",2.49,12748
"578757","21328",3,"2011-11-25T11:41",1.65,12748
"578757","21428",1,"2011-11-25T11:41",4.25,12748
"578757","23126",1,"2011-11-25T11:41",4.95,12748
"578757","23199",1,"2011-11-25T11:41",2.08,12748
"578757","22555",1,"2011-11-25T11:41",1.65,12748
"578757","22580",1,"2011-11-25T11:41",5.95,12748
"578757","16216",1,"2011-11-25T11:41",0.06,12748
"578757","23156",3,"2011-11-25T11:41",2.08,12748
"578757","22144",1,"2011-11-25T11:41",2.1,12748
"578757","20828",1,"2011-11-25T11:41",2.55,12748
"578757","23318",1,"2011-11-25T11:41",2.49,12748
"578757","20963",10,"2011-11-25T11:41",1.25,12748
"578757","22311",1,"2011-11-25T11:41",2.95,12748
"578757","22314",1,"2011-11-25T11:41",2.95,12748
"578757","22095",4,"2011-11-25T11:41",0.39,12748
"578757","23336",1,"2011-11-25T11:41",2.08,12748
"578757","23198",5,"2011-11-25T11:41",1.45,12748
"578757","22558",1,"2011-11-25T11:41",1.65,12748
"578757","22993",1,"2011-11-25T11:41",1.25,12748
"578757","21439",5,"2011-11-25T11:41",1.25,12748
"578757","23126",1,"2011-11-25T11:41",4.95,12748
"578757","23084",1,"2011-11-25T11:41",2.08,12748
"578757","M",2,"2011-11-25T11:41",0.85,12748
"578757","22940",2,"2011-11-25T11:41",4.25,12748
"578757","21428",1,"2011-11-25T11:41",4.25,12748
"578757","22142",1,"2011-11-25T11:41",1.45,12748
"578757","84692",1,"2011-11-25T11:41",0.42,12748
"578757","22142",1,"2011-11-25T11:41",1.45,12748
"578757","22141",1,"2011-11-25T11:41",2.1,12748
"578757","21810",1,"2011-11-25T11:41",0.39,12748
"578757","22735",5,"2011-11-25T11:41",1.65,12748
"578757","22096",2,"2011-11-25T11:41",0.39,12748
"578757","84378",1,"2011-11-25T11:41",1.45,12748
"578757","84347",3,"2011-11-25T11:41",2.55,12748
"578757","22154",1,"2011-11-25T11:41",0.42,12748
"578757","23365",1,"2011-11-25T11:41",0.65,12748
"578757","23369",1,"2011-11-25T11:41",1.25,12748
"578757","21710",1,"2011-11-25T11:41",4.95,12748
"578757","22743",2,"2011-11-25T11:41",2.95,12748
"578757","22141",1,"2011-11-25T11:41",2.1,12748
"578757","22144",1,"2011-11-25T11:41",2.1,12748
"578757","22153",1,"2011-11-25T11:41",0.42,12748
"578757","23329",2,"2011-11-25T11:41",1.65,12748
"578757","23126",1,"2011-11-25T11:41",4.95,12748
"578757","23009",1,"2011-11-25T11:41",16.95,12748
"578757","21810",1,"2011-11-25T11:41",0.39,12748
"578757","23451",6,"2011-11-25T11:41",1.95,12748
"578757","21982",12,"2011-11-25T11:41",0.39,12748
"578757","22313",1,"2011-11-25T11:41",2.95,12748
"578757","21429",1,"2011-11-25T11:41",1.95,12748
"578757","21812",1,"2011-11-25T11:41",4.95,12748
"578757","22155",1,"2011-11-25T11:41",0.42,12748
"578757","22553",1,"2011-11-25T11:41",1.65,12748
"578757","22556",1,"2011-11-25T11:41",1.65,12748
"578757","22557",2,"2011-11-25T11:41",1.65,12748
"578757","22554",1,"2011-11-25T11:41",1.65,12748
"578757","22551",2,"2011-11-25T11:41",1.65,12748
"578757","22555",2,"2011-11-25T11:41",1.65,12748
"578757","22809",1,"2011-11-25T11:41",2.95,12748
"578757","23320",2,"2011-11-25T11:41",2.89,12748
"578781","23283",1,"2011-11-25T11:54",8.25,15872
"578781","22634",1,"2011-11-25T11:54",9.95,15872
"578781","22091",1,"2011-11-25T11:54",0.39,15872
"578781","22094",1,"2011-11-25T11:54",0.39,15872
"578781","22098",1,"2011-11-25T11:54",0.39,15872
"578781","22567",1,"2011-11-25T11:54",1.45,15872
"578781","22727",1,"2011-11-25T11:54",3.75,15872
"578781","23126",1,"2011-11-25T11:54",4.95,15872
"578781","17107D",1,"2011-11-25T11:54",2.55,15872
"578781","62018",1,"2011-11-25T11:54",1.95,15872
"578781","22333",1,"2011-11-25T11:54",1.65,15872
"578781","22332",1,"2011-11-25T11:54",1.65,15872
"578781","21731",1,"2011-11-25T11:54",1.65,15872
"578781","22603",2,"2011-11-25T11:54",0.85,15872
"578781","22601",2,"2011-11-25T11:54",0.85,15872
"578781","22600",2,"2011-11-25T11:54",0.85,15872
"578781","22602",2,"2011-11-25T11:54",0.85,15872
"578781","22734",1,"2011-11-25T11:54",2.89,15872
"578781","22979",1,"2011-11-25T11:54",1.45,15872
"578781","22988",1,"2011-11-25T11:54",1.25,15872
"578781","21713",1,"2011-11-25T11:54",2.1,15872
"578781","23319",2,"2011-11-25T11:54",2.49,15872
"578781","22097",1,"2011-11-25T11:54",0.39,15872
"578781","23569",1,"2011-11-25T11:54",4.95,15872
"578781","23571",2,"2011-11-25T11:54",1.65,15872
"578781","22148",2,"2011-11-25T11:54",1.95,15872
"578781","23350",1,"2011-11-25T11:54",1.25,15872
"578781","22635",1,"2011-11-25T11:54",9.95,15872
"578781","23391",1,"2011-11-25T11:54",4.15,15872
"578781","22971",4,"2011-11-25T11:54",2.55,15872
"578781","22970",3,"2011-11-25T11:54",2.55,15872
"578781","22376",1,"2011-11-25T11:54",4.25,15872
"578781","22616",12,"2011-11-25T11:54",0.39,15872
"578781","22902",2,"2011-11-25T11:54",2.1,15872
"578781","21094",3,"2011-11-25T11:54",0.85,15872
"578781","23238",1,"2011-11-25T11:54",4.15,15872
"578781","90094",1,"2011-11-25T11:54",2.55,15872
"578781","23210",1,"2011-11-25T11:54",1.25,15872
"578781","21914",2,"2011-11-25T11:54",1.25,15872
"578781","22713",12,"2011-11-25T11:54",0.42,15872
"578781","85183A",1,"2011-11-25T11:54",1.25,15872
"578781","84206C",3,"2011-11-25T11:54",0.19,15872
"578781","84201B",1,"2011-11-25T11:54",0.19,15872
"578781","84206A",6,"2011-11-25T11:54",0.19,15872
"578781","23352",1,"2011-11-25T11:54",1.25,15872
"578781","23351",1,"2011-11-25T11:54",1.25,15872
"578781","23349",1,"2011-11-25T11:54",1.25,15872
"578781","23350",2,"2011-11-25T11:54",1.25,15872
"578781","20847",1,"2011-11-25T11:54",3.75,15872
"578781","23240",1,"2011-11-25T11:54",4.15,15872
"578781","22138",1,"2011-11-25T11:54",4.95,15872
"578781","22097",1,"2011-11-25T11:54",0.39,15872
"578781","72132",1,"2011-11-25T11:54",1.95,15872
"578781","85183B",1,"2011-11-25T11:54",1.25,15872
"578781","23326",1,"2011-11-25T11:54",0.63,15872
"578781","23461",1,"2011-11-25T11:54",4.15,15872
"578781","22210",1,"2011-11-25T11:54",0.83,15872
"578781","22562",1,"2011-11-25T11:54",1.25,15872
"578781","22563",1,"2011-11-25T11:54",1.25,15872
"578781","22557",1,"2011-11-25T11:54",1.65,15872
"578781","22555",1,"2011-11-25T11:54",1.65,15872
"578781","22556",1,"2011-11-25T11:54",1.65,15872
"578781","23559",1,"2011-11-25T11:54",2.08,15872
"578781","22113",1,"2011-11-25T11:54",4.25,15872
"578781","22972",1,"2011-11-25T11:54",1.65,15872
"578781","22975",1,"2011-11-25T11:54",1.25,15872
"578781","17107D",1,"2011-11-25T11:54",2.55,15872
"578781","72128",2,"2011-11-25T11:54",0.85,15872
"578781","72133",1,"2011-11-25T11:54",1.25,15872
"578781","22075",1,"2011-11-25T11:54",1.65,15872
"578781","23191",1,"2011-11-25T11:54",1.65,15872
"578781","22757",1,"2011-11-25T11:54",1.25,15872
"578781","21791",1,"2011-11-25T11:54",1.25,15872
"578781","22560",1,"2011-11-25T11:54",1.25,15872
"578781","21592",1,"2011-11-25T11:54",1.25,15872
"578781","22601",2,"2011-11-25T11:54",0.85,15872
"578781","22603",2,"2011-11-25T11:54",0.85,15872
"578781","22602",2,"2011-11-25T11:54",0.85,15872
"578781","22600",2,"2011-11-25T11:54",0.85,15872
"578781","22197",1,"2011-11-25T11:54",0.85,15872
"578781","22979",1,"2011-11-25T11:54",1.45,15872
"578781","22974",1,"2011-11-25T11:54",1.65,15872
"578781","22971",1,"2011-11-25T11:54",2.55,15872
"578781","22977",1,"2011-11-25T11:54",1.25,15872
"578781","22988",1,"2011-11-25T11:54",1.25,15872
"578781","22976",1,"2011-11-25T11:54",1.25,15872
"578781","22094",1,"2011-11-25T11:54",0.39,15872
"578781","22092",1,"2011-11-25T11:54",0.39,15872
"578781","22497",1,"2011-11-25T11:54",4.25,15872
"578781","22077",1,"2011-11-25T11:54",1.95,15872
"578781","23319",1,"2011-11-25T11:54",2.49,15872
"578781","23564",2,"2011-11-25T11:54",1.25,15872
"578781","23661",2,"2011-11-25T11:54",1.65,15872
"578781","85049E",1,"2011-11-25T11:54",1.25,15872
"578781","21818",6,"2011-11-25T11:54",0.39,15872
"578781","23255",1,"2011-11-25T11:54",4.15,15872
"578781","21107",1,"2011-11-25T11:54",2.95,15872
"578781","84378",1,"2011-11-25T11:54",1.45,15872
"578781","16237",2,"2011-11-25T11:54",0.21,15872
"578781","84380",1,"2011-11-25T11:54",1.45,15872
"578781","23569",1,"2011-11-25T11:54",4.95,15872
"578781","23571",2,"2011-11-25T11:54",1.65,15872
"578781","23559",1,"2011-11-25T11:54",2.08,15872
"578781","23392",1,"2011-11-25T11:54",2.08,15872
"578781","84946",12,"2011-11-25T11:54",1.25,15872
"578781","23103",5,"2011-11-25T11:54",1.65,15872
"578781","23191",1,"2011-11-25T11:54",1.65,15872
"578781","22757",1,"2011-11-25T11:54",1.25,15872
"578781","22210",1,"2011-11-25T11:54",0.83,15872
"578781","22563",1,"2011-11-25T11:54",1.25,15872
"578781","23188",1,"2011-11-25T11:54",1.65,15872
"578781","23569",1,"2011-11-25T11:54",4.95,15872
"578781","21790",2,"2011-11-25T11:54",0.85,15872
"578781","22091",1,"2011-11-25T11:54",0.39,15872
"578781","84997D",1,"2011-11-25T11:54",4.15,15872
"578781","22964",2,"2011-11-25T11:54",2.1,15872
"578781","22952",2,"2011-11-25T11:54",0.55,15872
"578781","35471D",1,"2011-11-25T11:54",0.39,15872
"578781","22435",2,"2011-11-25T11:54",1.25,15872
"578781","23352",1,"2011-11-25T11:54",1.25,15872
"578781","23351",2,"2011-11-25T11:54",1.25,15872
"578781","23349",2,"2011-11-25T11:54",1.25,15872
"578781","23256",2,"2011-11-25T11:54",4.15,15872
"578781","23254",2,"2011-11-25T11:54",4.15,15872
"578781","22909",1,"2011-11-25T11:54",0.85,15872
"578781","22635",2,"2011-11-25T11:54",9.95,15872
"578781","22634",1,"2011-11-25T11:54",9.95,15872
"578782","22902",1,"2011-11-25T11:55",2.1,15872
"578783","21428",3,"2011-11-25T11:58",4.25,12748
"578783","22508",1,"2011-11-25T11:58",3.75,12748
"578783","23188",1,"2011-11-25T11:58",1.65,12748
"578783","22611",2,"2011-11-25T11:58",4.95,12748
"578783","23166",1,"2011-11-25T11:58",1.25,12748
"578783","21624",2,"2011-11-25T11:58",5.95,12748
"578783","22780",2,"2011-11-25T11:58",4.25,12748
